4300401386,8746,0,5
4300401436,8746,0,5
4300401486,8746,0,5
4300401536,8746,0,5
4300401586,8746,0,5
4300401636,8746,0,5
4300401686,8746,0,5
4300401736,8746,0,5
4300401786,8746,0,5
4300401836,8746,0,5
4300401886,8746,0,5
4300401936,8746,0,5
4300401986,8746,0,5
4300402036,8746,0,5
4300402086,8746,0,5
4300402136,8746,0,5
4300402186,8746,0,5
4300402236,8746,0,5
4300402286,8746,0,5
4300402336,8746,0,5
4300402388,10843,0,7
4300402438,14309,0,7
4300402488,14309,0,7
4300402538,14309,0,7
4300402588,14309,0,7
4300402638,14309,0,7
4300402688,14309,0,7
4300402738,14309,0,7
4300402788,14309,0,7
4300402838,14309,0,7
4300402888,14309,0,7
4300402938,14309,0,7
4300402988,14309,0,7
4300403038,14309,0,7
4300403088,14309,0,7
4300403138,14309,0,7
4300403188,14309,0,7
4300403238,14309,0,7
4300403288,14309,0,7
4300403338,14309,0,7
4300403388,14309,0,7
4300403438,18086,0,11
4300403488,18086,0,11
4300403538,18086,0,11
4300403588,18086,0,11
4300403638,18086,0,11
4300403688,18086,0,11
4300403738,18086,0,11
4300403788,18086,0,11
4300403838,18086,0,11
4300403888,18086,0,11
4300403938,18086,0,11
4300403988,18086,0,11
4300404038,18086,0,11
4300404088,18086,0,11
4300404138,18086,0,11
4300404188,18086,0,11
4300404238,18086,0,11
4300404288,18086,0,11
4300404338,18086,0,11
4300404388,18086,0,11
4300404438,20660,0,11
4300404488,20660,0,11
4300404538,20660,0,11
4300404588,20660,0,11
4300404638,20660,0,11
4300404688,20660,0,11
4300404738,20660,0,11
4300404788,20660,0,11
4300404838,20660,0,11
4300404888,20660,0,11
4300404938,20660,0,11
4300404988,20660,0,11
4300405038,20660,0,11
4300405088,20660,0,11
4300405138,20660,0,11
4300405188,20660,0,11
4300405238,20660,0,11
4300405288,20660,0,11
4300405338,20660,0,11
4300405388,20660,0,11
4300405438,21113,0,11
4300405488,22399,0,14
4300405538,22399,0,14
4300405588,22399,0,14
4300405638,22399,0,14
4300405688,22399,0,14
4300405738,22399,0,14
4300405788,22399,0,14
4300405838,22399,0,14
4300405888,22399,0,14
4300405938,22399,0,14
4300405988,22399,0,14
4300406038,22399,0,14
4300406088,22399,0,14
4300406138,22399,0,14
4300406188,22399,0,14
4300406238,22399,0,14
4300406288,22399,0,14
4300406338,22399,0,14
4300406388,22399,0,14
4300406438,22399,0,14
4300406488,23595,0,15
4300406538,23595,0,15
4300406588,23595,0,15
4300406638,23595,0,15
4300406688,23595,0,15
4300406738,23595,0,15
4300406788,23595,0,15
4300406838,23595,0,15
4300406888,23595,0,15
4300406938,23595,0,15
4300406988,23595,0,15
4300407038,23595,0,15
4300407088,23595,0,15
4300407138,23595,0,15
4300407188,23595,0,15
4300407238,23595,0,15
4300407288,23595,0,15
4300407338,23595,0,15
4300407388,23595,0,15
4300407438,23595,0,15
4300407488,24373,0,18
4300407538,24373,0,18
4300407588,24373,0,18
4300407638,24373,0,18
4300407688,24373,0,18
4300407738,24373,0,18
4300407788,24373,0,18
4300407838,24373,0,18
4300407888,24373,0,18
4300407938,24373,0,18
4300407988,24373,0,18
4300408038,24373,0,18
4300408088,24373,0,18
4300408138,24373,0,18
4300408188,24373,0,18
4300408238,24373,0,18
4300408288,24373,0,18
4300408338,24373,0,18
4300408388,24373,0,18
4300408438,24373,0,18
4300408488,24912,0,19
4300408538,24912,0,19
4300408588,24912,0,19
4300408638,24912,0,19
4300408688,24912,0,19
4300408738,24912,0,19
4300408788,24912,0,19
4300408838,24912,0,19
4300408888,24912,0,19
4300408938,24912,0,19
4300408988,24912,0,19
4300409038,24912,0,19
4300409088,24912,0,19
4300409138,24912,0,19
4300409188,24912,0,19
4300409238,24912,0,19
4300409288,24912,0,19
4300409338,24912,0,19
